"filename", "language", "TypeScript", "JavaScript", "TypeScript JSX", "XML", "JSON", "CSS", "JavaScript JSX", "JSON with Comments", "Markdown", "YAML", "(Read Error)", "comment", "blank", "total"
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/facebook.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/goggle.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/index.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/logo.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/step2.svg", "XML", 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 1, 190
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/steps.svg", "XML", 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/auth/steps2.svg", "XML", 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 1, 190
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/1.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/2.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/3.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/4.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/5.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/6.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Carbonible.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Collect_data.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Design.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Escro_tech.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/InvEmt.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Mail.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Oaks_intelligence.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/PollSensei_avatar.svg", "XML", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 1, 79
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Quantitative_survey.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/Sparkly.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/User_Setting.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/aiReportingIcon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/ai_powered.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/analyse_survey.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/analysis.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/assign_role.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/bar_chart.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/built_for_you.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/chart.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/chatbot.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/collect_data_.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/craft.svg", "(Read Error)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/dataAnalysisIcon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/default.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/default_header.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/draggable.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/ellipsisVertical.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/eyes.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/feature_img_1.svg", "XML", 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 1, 226
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/feature_img_2.svg", "XML", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/feature_img_4.svg", "XML", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 1, 110
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/footer_logo.svg", "XML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/get_android.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/get_ios.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/gidiOaks.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/help.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/helpActive.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/hero-bg.svg", "XML", 0, 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 1, 319
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/hero-icon-1.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/hero-icon-2.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/hypen.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/index.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 154
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/integration_1.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/integration_2.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/integration_3.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/kickstart_Y.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/landing-img.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/landing_img.svg", "XML", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/logo_white_bg.svg", "XML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/neon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/neon_header.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/nextButton.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/no_survey_state.svg", "XML", 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/notification.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/offlinePrintingIcon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/overview-active.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/overview.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/paper_1.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/pdf-svgrepo-com.svg", "XML", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 0, 45
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/phone_1.svg", "XML", 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 1, 227
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/phone_2.svg", "XML", 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 1, 268
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/pie_chart.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/poll_video.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/pollsensei-icon.svg", "XML", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/pollsensei_new_logo.svg", "XML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/prevButton.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/profile_2user.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/qualitative_survey.svg", "XML", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 1, 70
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/quantitative_qualitative_survey.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/question_mark.svg", "XML", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/search.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/settings.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/settingsActive.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/share.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/smile1.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/sparkly_header.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/stars.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/surveyCreationIcon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/survey_welcome_illustration.svg", "XML", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 1, 74
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/tooltip_icon.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/trophy.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/tut1.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/tut2.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/tut4.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/ui/aright-arrow.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/users.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/usersActive.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/images/voiceToTextIcon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/react.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/assets/videos/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/MetaPixel.tsx", "TypeScript JSX", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 46
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/ai/PollProfessor.tsx", "TypeScript JSX", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 203
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/ai/SenseiMasterChat.tsx", "TypeScript JSX", 0, 0, 494, 0, 0, 0, 0, 0, 0, 0, 0, 88, 52, 634
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/analysis/AnalysisReport.tsx", "TypeScript JSX", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 50
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/analysis/AnalysisTests.tsx", "TypeScript JSX", 0, 0, 649, 0, 0, 0, 0, 0, 0, 0, 0, 96, 42, 787
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/analysis/DynamicCharts.tsx", "TypeScript JSX", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 222
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/analysis/TestAnalysisReport.tsx", "TypeScript JSX", 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 295
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/blocks/Footer.tsx", "TypeScript JSX", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 165
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/blocks/NavBar.tsx", "TypeScript JSX", 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 262
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/calendar-body-header.tsx", "TypeScript JSX", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/calendar-body.tsx", "TypeScript JSX", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/day/calendar-body-day-calendar.tsx", "TypeScript JSX", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/day/calendar-body-day-content.tsx", "TypeScript JSX", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/day/calendar-body-day-events.tsx", "TypeScript JSX", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/day/calendar-body-day.tsx", "TypeScript JSX", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/day/calendar-body-margin-day-margin.tsx", "TypeScript JSX", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/month/calendar-body-month.tsx", "TypeScript JSX", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 140
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/body/week/calendar-body-week.tsx", "TypeScript JSX", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar-context.tsx", "TypeScript JSX", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar-event.tsx", "TypeScript JSX", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 152
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar-mode-icon-map.tsx", "TypeScript JSX", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar-provider.tsx", "TypeScript JSX", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 54
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar-tailwind-classes.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 70
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar-types.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/calendar.tsx", "TypeScript JSX", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/dialog/calendar-manage-event-dialog.tsx", "TypeScript JSX", 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 222
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/dialog/calendar-new-event-dialog.tsx", "TypeScript JSX", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 145
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/header/actions/calendar-header-actions-add.tsx", "TypeScript JSX", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/header/actions/calendar-header-actions-mode.tsx", "TypeScript JSX", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 130
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/header/actions/calendar-header-actions.tsx", "TypeScript JSX", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/header/calendar-header.tsx", "TypeScript JSX", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/jesseabuaja/Desktop/Projects/Oaks/pollsensei-web-v2/src/components/calendar/header/date/calendar-header-date-badge.tsx", "TypeScript JSX", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
